CreatedDate,CreatedTime,Symbol,Type,Volume,Price,Side,CallPut,Strike,Spot,Premium,ExpirationDate,Color,ImpliedVolatility,Dte,ER,StockEtf,Sector,Uoa,Weekly,MktCap,OI
7/24/2026,11:50:03 AM,ASML,BLOCK,1,309.82,,PUT,1360,1785.02,30982,12/15/2028,MAGENTA,0,875,F,STOCK,Information Technology,F,F,758742000000,5
7/24/2026,11:50:30 AM,ASML,BLOCK,1,308,B,PUT,1360,1785.275,30800,12/15/2028,MAGENTA,0,875,F,STOCK,Information Technology,F,F,758742000000,5
7/24/2026,11:50:36 AM,ASML,BLOCK,2,308.89,B,PUT,1360,1785.275,61778,12/15/2028,MAGENTA,0,875,F,STOCK,Information Technology,F,F,758742000000,5
7/24/2026,11:50:41 AM,ASML,BLOCK,3,310.6,A,PUT,1360,1785.275,93180,12/15/2028,MAGENTA,0,875,F,STOCK,Information Technology,F,F,758742000000,5
7/24/2026,11:51:05 AM,ASML,BLOCK,1,308.5,B,PUT,1360,1785.275,30850,12/15/2028,MAGENTA,0,875,F,STOCK,Information Technology,T,F,758742000000,5
7/24/2026,11:51:13 AM,ASML,BLOCK,1,309.5,A,PUT,1360,1785.275,30950,12/15/2028,MAGENTA,0,875,F,STOCK,Information Technology,F,F,758742000000,5
7/24/2026,11:51:15 AM,ASML,BLOCK,3,309.75,A,PUT,1360,1785.275,92925,12/15/2028,MAGENTA,0,875,F,STOCK,Information Technology,T,F,758742000000,5
7/24/2026,11:51:34 AM,ASML,BLOCK,5,310.34,A,PUT,1360,1785.275,155170,12/15/2028,MAGENTA,0,875,F,STOCK,Information Technology,T,F,758742000000,5
7/24/2026,11:52:32 AM,LLY,BLOCK,5,62.7,BB,CALL,1230,1201.55,31350,9/18/2026,MAGENTA,0,56,F,STOCK,Health Care,T,F,1037874000000,7
7/24/2026,11:52:51 AM,LLY,BLOCK,10,63.233,,CALL,1230,1200.435,63233,9/18/2026,MAGENTA,0,56,F,STOCK,Health Care,T,F,1037874000000,7
7/24/2026,11:53:09 AM,LLY,ML/,7,50.6,,PUT,1185,1200.435,35420,8/21/2026,MAGENTA,0,28,F,STOCK,Health Care,T,F,1037874000000,14
7/24/2026,11:53:09 AM,LLY,ML/,7,54.75,,PUT,1185,1200.435,38325,8/28/2026,MAGENTA,0,35,F,STOCK,Health Care,T,T,1037874000000,7
7/24/2026,11:55:34 AM,LLY,ML/,7,54.41,,PUT,1185,1200.435,38087,8/28/2026,MAGENTA,0,35,F,STOCK,Health Care,T,T,1037874000000,7
7/24/2026,11:55:34 AM,LLY,ML/,7,50.41,,PUT,1185,1200.435,35287,8/21/2026,MAGENTA,0,28,F,STOCK,Health Care,T,F,1037874000000,14
7/24/2026,11:55:57 AM,LRCX,ML/,17,42.2529,,CALL,280,315.56,71830,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,F,T,512158000000,9
7/24/2026,11:56:06 AM,LRCX,BLOCK,60,3.3,,CALL,372.5,315.68,19800,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,F,T,512158000000,44
7/24/2026,11:56:30 AM,ASML,BLOCK,13,21.7,,CALL,1965,1789.795,28210,8/7/2026,MAGENTA,0,14,F,STOCK,Information Technology,F,T,758742000000,8
7/24/2026,11:56:34 AM,LRCX,SWEEP,104,3.3,,CALL,372.5,315.68,34320,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,F,T,512158000000,44
7/24/2026,11:57:13 AM,CRWV,BLOCK,30,9,,CALL,76,75.96,27000,8/21/2026,MAGENTA,0,28,F,STOCK,Information Technology,T,F,49810000000,16
7/24/2026,12:01:40 PM,ASML,BLOCK,3,410.2,A,PUT,1560,1790.98,123060,12/15/2028,MAGENTA,0,875,F,STOCK,Information Technology,T,F,758742000000,2
7/24/2026,12:01:47 PM,ASML,SWEEP,5,70,,CALL,1765,1790.98,35000,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,758742000000,4
7/24/2026,12:01:59 PM,ASML,BLOCK,3,410.72,A,PUT,1560,1788.8,123216,12/15/2028,MAGENTA,0,875,F,STOCK,Information Technology,T,F,758742000000,2
7/24/2026,12:02:33 PM,ASML,BLOCK,3,409.7,A,PUT,1560,1788.8,122910,12/15/2028,MAGENTA,0,875,F,STOCK,Information Technology,T,F,758742000000,2
7/24/2026,12:03:02 PM,ASML,BLOCK,3,410.22,A,PUT,1560,1788.8,123066,12/15/2028,MAGENTA,0,875,F,STOCK,Information Technology,T,F,758742000000,2
7/24/2026,12:03:19 PM,ASML,BLOCK,2,409.28,A,PUT,1560,1789.89,81856,12/15/2028,MAGENTA,0,875,F,STOCK,Information Technology,T,F,758742000000,2
7/24/2026,12:03:21 PM,ASML,BLOCK,3,409.36,A,PUT,1560,1789.89,122808,12/15/2028,MAGENTA,0,875,F,STOCK,Information Technology,T,F,758742000000,2
7/24/2026,12:03:54 PM,ASML,BLOCK,5,72,,CALL,1765,1789.89,36000,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,758742000000,4
7/24/2026,12:04:34 PM,HOOD,SWEEP,355,2.79,,CALL,102,95.35,99045,7/31/2026,MAGENTA,0,7,F,STOCK,Financials,T,T,95192000000,406
7/24/2026,12:04:35 PM,HOOD,SWEEP,319,2.7719,B,CALL,102,95.35,88425,7/31/2026,MAGENTA,0,7,F,STOCK,Financials,T,T,95192000000,406
7/24/2026,12:05:01 PM,ASML,BLOCK,5,408.3,A,PUT,1560,1789.89,204150,12/15/2028,MAGENTA,0,875,F,STOCK,Information Technology,T,F,758742000000,2
7/24/2026,12:06:00 PM,CRWV,BLOCK,9,44.4,,PUT,120,75.68,39960,8/7/2026,MAGENTA,0,14,F,STOCK,Information Technology,T,T,49810000000,19
7/24/2026,12:07:33 PM,PLTR,BLOCK,400,7.3544,,CALL,130,123.79,294177,8/28/2026,MAGENTA,0,35,F,STOCK,Information Technology,T,T,286478000000,230
7/24/2026,12:08:21 PM,ASML,BLOCK,5,73.02,,CALL,1765,1792.275,36510,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,758742000000,4
7/24/2026,12:10:28 PM,ASML,BLOCK,4,75,,CALL,1765,1796.99,30000,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,758742000000,4
7/24/2026,12:10:34 PM,ASML,BLOCK,1,263,,PUT,1260,1796.99,26300,12/15/2028,MAGENTA,0,875,F,STOCK,Information Technology,F,F,758742000000,1
7/24/2026,12:11:27 PM,ASML,BLOCK,1,262.1,,PUT,1260,1796.99,26210,12/15/2028,MAGENTA,0,875,F,STOCK,Information Technology,T,F,758742000000,1
7/24/2026,12:11:50 PM,LLY,ML/,10,69.331,,CALL,1200,1201.46,69331,9/4/2026,MAGENTA,0,42,F,STOCK,Health Care,F,T,1037874000000,1
7/24/2026,12:12:16 PM,ASML,BLOCK,10,73.73,,CALL,1765,1796.847,73730,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,758742000000,4
7/24/2026,12:12:46 PM,WDC,ML/,15,29.88,,CALL,542.5,536.32,44820,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,F,T,252521000000,3
7/24/2026,12:13:09 PM,ASML,ML/,7,51.56,,PUT,1780,1792,36092,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,758742000000,1
7/24/2026,12:13:26 PM,HOOD,ML/,100,4.7142,,CALL,97,95.275,47142,7/31/2026,MAGENTA,0,7,F,STOCK,Financials,T,T,95192000000,217
7/24/2026,12:13:59 PM,ASML,ML/,107,10.5428,,CALL,1950,1792,112808,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,758742000000,45
7/24/2026,12:13:59 PM,ASML,ML/,114,52.016,,PUT,1780,1792,592982,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,758742000000,1
7/24/2026,12:14:59 PM,ASML,ML/,81,10.4067,,CALL,1950,1792,84294,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,758742000000,45
7/24/2026,12:14:59 PM,ASML,ML/,81,52.1007,B,PUT,1780,1792,422016,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,758742000000,1
7/24/2026,12:16:58 PM,CRWV,BLOCK,8,44.4,,PUT,120,76.04,35520,8/7/2026,MAGENTA,0,14,F,STOCK,Information Technology,T,T,49810000000,19
7/24/2026,12:17:03 PM,ASML,BLOCK,2,219.35,,PUT,1910,1790.19,43870,9/18/2026,MAGENTA,0,56,F,STOCK,Information Technology,T,F,758742000000,1
7/24/2026,12:18:40 PM,ASML,BLOCK,3,910.5,,CALL,960,1786.785,273150,6/17/2027,MAGENTA,0,328,F,STOCK,Information Technology,F,T,758742000000,0
7/24/2026,12:18:50 PM,CRWV,ML/,190,5,,PUT,74,75.63,95000,8/7/2026,MAGENTA,0,14,F,STOCK,Information Technology,F,T,49810000000,28
7/24/2026,12:19:12 PM,HOOD,BLOCK,50,7.6324,,CALL,97,95.245,38162,8/21/2026,MAGENTA,0,28,F,STOCK,Financials,T,F,95192000000,3
7/24/2026,12:19:56 PM,LRCX,ML/,25,16.4472,,PUT,310,315.235,41118,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,512158000000,276
7/24/2026,12:19:57 PM,ASML,BLOCK,15,69.1,B,PUT,1810,1786.53,103650,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,758742000000,4
7/24/2026,12:21:47 PM,ASML,BLOCK,5,70,,PUT,1810,1786.84,35000,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,758742000000,4
7/24/2026,12:22:43 PM,ASML,BLOCK,10,68.05,,PUT,1810,1786.84,68050,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,758742000000,4
7/24/2026,12:24:38 PM,LRCX,ML/,20,16.274,,PUT,310,316.415,32548,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,512158000000,276
7/24/2026,12:27:15 PM,CRWV,ML/,55,60.0413,,PUT,125,75.455,330227,6/17/2027,MAGENTA,0,328,F,STOCK,Information Technology,F,T,49810000000,0
7/24/2026,12:29:00 PM,LRCX,ML/,20,16.72,,PUT,310,315.44,33440,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,512158000000,276
7/24/2026,12:29:20 PM,ASML,SWEEP,9,59.7889,,CALL,1870,1785.44,53810,8/14/2026,MAGENTA,0,21,F,STOCK,Information Technology,T,T,758742000000,1
7/24/2026,12:30:26 PM,LLY,ML/,20,43.85,,CALL,1235,1201.345,87700,8/21/2026,MAGENTA,0,28,F,STOCK,Health Care,T,F,1037874000000,3
7/24/2026,12:31:56 PM,LLY,ML/,6,58.115,,PUT,1195,1202.41,34869,8/28/2026,MAGENTA,0,35,F,STOCK,Health Care,F,T,1037874000000,1
7/24/2026,12:33:26 PM,LRCX,ML/,20,17.3985,,PUT,310,313.3,34797,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,512158000000,276
7/24/2026,12:33:37 PM,HOOD,SWEEP,96,3,,CALL,101,95.16,28800,7/31/2026,MAGENTA,0,7,F,STOCK,Financials,T,T,95192000000,235
7/24/2026,12:35:17 PM,HOOD,BLOCK,101,8.45,,CALL,260,95.118,85345,12/17/2027,MAGENTA,0,511,F,STOCK,Financials,T,F,95192000000,205
7/24/2026,12:36:26 PM,LRCX,ML/,19,17.6605,,PUT,310,313.25,33555,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,512158000000,276
7/24/2026,12:37:49 PM,HOOD,BLOCK,89,8.3,,CALL,260,95.14,73870,12/17/2027,MAGENTA,0,511,F,STOCK,Financials,T,F,95192000000,205
7/24/2026,12:38:29 PM,WDC,ML/,10,47.53,,PUT,557.5,532.825,47530,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,F,T,252521000000,5
7/24/2026,12:39:08 PM,ASML,BLOCK,1,295.1,,PUT,1420,1784.6,29510,6/16/2028,MAGENTA,0,693,F,STOCK,Information Technology,F,F,758742000000,1
7/24/2026,12:39:30 PM,ASML,BLOCK,1,295.8,,PUT,1420,1780.53,29580,6/16/2028,MAGENTA,0,693,F,STOCK,Information Technology,T,F,758742000000,1
7/24/2026,12:39:55 PM,LRCX,ML/,19,17.8721,,PUT,310,312.14,33957,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,512158000000,276
7/24/2026,12:40:01 PM,ASML,BLOCK,3,295.5,,PUT,1420,1780.53,88650,6/16/2028,MAGENTA,0,693,F,STOCK,Information Technology,T,F,758742000000,1
7/24/2026,12:40:15 PM,ASML,BLOCK,1,295.25,,PUT,1420,1780.53,29525,6/16/2028,MAGENTA,0,693,F,STOCK,Information Technology,T,F,758742000000,1
7/24/2026,12:40:17 PM,ASML,BLOCK,2,295.1,,PUT,1420,1780.53,59020,6/16/2028,MAGENTA,0,693,F,STOCK,Information Technology,T,F,758742000000,1
7/24/2026,12:40:47 PM,LLY,ML/,15,80.106,,CALL,1125,1200.45,120159,7/31/2026,MAGENTA,0,7,F,STOCK,Health Care,T,T,1037874000000,16
7/24/2026,12:41:29 PM,ASML,BLOCK,3,919,B,CALL,940,1779.67,275700,6/17/2027,MAGENTA,0,328,F,STOCK,Information Technology,F,T,758742000000,0
7/24/2026,12:41:32 PM,PLTR,BLOCK,100,5.06,,PUT,92.5,123.585,50600,12/18/2026,MAGENTA,0,147,F,STOCK,Information Technology,T,F,286478000000,65
7/24/2026,12:43:57 PM,LRCX,ML/,23,18.0804,,PUT,310,311.725,41585,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,512158000000,276
7/24/2026,12:46:49 PM,LRCX,ML/,23,18.0891,,PUT,310,311.42,41605,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,512158000000,276
7/24/2026,12:48:47 PM,LRCX,ML/,15,18.83,,PUT,310,310.915,28245,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,512158000000,276
7/24/2026,12:49:10 PM,ASML,BLOCK,3,909.7,,CALL,950,1780.905,272910,6/17/2027,MAGENTA,0,328,F,STOCK,Information Technology,F,T,758742000000,0
7/24/2026,12:49:49 PM,ASML,BLOCK,3,1000.2,B,CALL,840,1777.455,300060,6/17/2027,MAGENTA,0,328,F,STOCK,Information Technology,F,T,758742000000,0
7/24/2026,12:53:10 PM,LLY,ML/,20,185.35,,CALL,1400,1201.28,370700,1/21/2028,MAGENTA,0,546,F,STOCK,Health Care,F,F,1037874000000,0
7/24/2026,1:03:15 PM,LRCX,ML/,17,24.4059,,CALL,320,311.57,41490,8/14/2026,MAGENTA,0,21,F,STOCK,Information Technology,T,T,512158000000,18
7/24/2026,1:03:15 PM,LRCX,SWEEP,14,20.3321,,CALL,330,311.57,28465,8/14/2026,MAGENTA,0,21,F,STOCK,Information Technology,T,T,512158000000,9
7/24/2026,1:03:16 PM,LRCX,BLOCK,14,18.5321,,CALL,335,311.57,25945,8/14/2026,MAGENTA,0,21,F,STOCK,Information Technology,F,T,512158000000,8
7/24/2026,1:04:19 PM,LRCX,SWEEP,35,11.25,,CALL,332.5,311.61,39375,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,512158000000,23
7/24/2026,1:05:20 PM,HOOD,BLOCK,48,6.85,,CALL,94,94.95,32880,8/7/2026,MAGENTA,0,14,F,STOCK,Financials,T,T,95192000000,24
7/24/2026,1:09:00 PM,LRCX,ML/,6,74.77,,CALL,240,310.81,44862,8/7/2026,MAGENTA,0,14,F,STOCK,Information Technology,F,T,512158000000,1
7/24/2026,1:09:00 PM,LRCX,ML/,6,66.02,,CALL,250,310.81,39612,8/7/2026,MAGENTA,0,14,F,STOCK,Information Technology,F,T,512158000000,3
7/24/2026,1:09:13 PM,CRWV,BLOCK,66,22.7,B,CALL,55,74.04,149820,9/18/2026,MAGENTA,0,56,F,STOCK,Information Technology,T,F,49810000000,131
7/24/2026,1:09:32 PM,WDC,ML/,50,108.12,,CALL,590,527.53,540600,12/18/2026,MAGENTA,0,147,F,STOCK,Information Technology,T,F,252521000000,33
7/24/2026,1:09:32 PM,WDC,ML/,50,96.47,,CALL,590,527.53,482350,11/20/2026,MAGENTA,0,119,F,STOCK,Information Technology,F,F,252521000000,0
7/24/2026,1:10:00 PM,ASML,BLOCK,15,64.25,,CALL,2600,1772.55,96375,12/18/2026,MAGENTA,0,147,F,STOCK,Information Technology,T,F,758742000000,3
7/24/2026,1:10:04 PM,ASML,BLOCK,7,79,,PUT,1810,1772.33,55300,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,758742000000,4
7/24/2026,1:10:04 PM,CRWV,BLOCK,72,9.2,,CALL,97.5,74.04,66240,11/20/2026,MAGENTA,0,119,F,STOCK,Information Technology,F,F,49810000000,110
7/24/2026,1:10:20 PM,CRWV,BLOCK,60,9.2298,B,CALL,97.5,74.04,55379,11/20/2026,MAGENTA,0,119,F,STOCK,Information Technology,F,F,49810000000,110
7/24/2026,1:10:35 PM,CRWV,BLOCK,60,9.2,B,CALL,97.5,74.09,55200,11/20/2026,MAGENTA,0,119,F,STOCK,Information Technology,F,F,49810000000,110
7/24/2026,1:10:50 PM,CRWV,BLOCK,37,9.2,B,CALL,97.5,74.09,34040,11/20/2026,MAGENTA,0,119,F,STOCK,Information Technology,T,F,49810000000,110
7/24/2026,1:11:05 PM,CRWV,BLOCK,36,9.2028,B,CALL,97.5,74.09,33130,11/20/2026,MAGENTA,0,119,F,STOCK,Information Technology,T,F,49810000000,110
7/24/2026,1:12:42 PM,ASML,ML/,259,33.79,,CALL,1830,1772.33,875161,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,F,T,758742000000,17
7/24/2026,1:12:42 PM,ASML,ML/,259,20.01,,CALL,1880,1772.33,518259,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,F,T,758742000000,25
7/24/2026,1:13:22 PM,HOOD,BLOCK,52,2.9,,CALL,101,94.88,15080,7/31/2026,MAGENTA,0,7,F,STOCK,Financials,T,T,95192000000,235
7/24/2026,1:13:35 PM,ASML,ML/,1,535.13,,CALL,1240,1774.41,53513,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,F,T,758742000000,1
7/24/2026,1:13:35 PM,ASML,ML/,1,533.13,,CALL,1245,1774.41,53313,8/14/2026,MAGENTA,0,21,F,STOCK,Information Technology,F,T,758742000000,1
7/24/2026,1:15:13 PM,LLY,BLOCK,2,262.08,,PUT,1400,1201.935,52416,3/19/2027,MAGENTA,0,238,F,STOCK,Health Care,F,F,1037874000000,1
7/24/2026,1:16:06 PM,WDC,BLOCK,6,43.3,,PUT,485,528.18,25980,8/28/2026,MAGENTA,0,35,F,STOCK,Information Technology,T,T,252521000000,1
7/24/2026,1:16:57 PM,LRCX,SWEEP,164,5.4996,,PUT,255,310.557,90194,8/7/2026,MAGENTA,0,14,F,STOCK,Information Technology,F,T,512158000000,53
7/24/2026,1:18:00 PM,ASML,ML/,13,83.65,,PUT,1820,1772.14,108745,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,758742000000,9
7/24/2026,1:18:57 PM,PLTR,SWEEP,524,5.75,,PUT,115,123.30,301299,8/28/2026,MAGENTA,0,35,F,STOCK,Information Technology,F,T,286478000000,335
7/24/2026,1:20:12 PM,ASML,ML/,77,83.1,,PUT,1820,1776.93,639870,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,F,T,758742000000,29
7/24/2026,1:24:04 PM,WDC,SWEEP,64,13.0345,,CALL,580,530.00,83421,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,252521000000,273
7/24/2026,1:25:06 PM,LLY,ML/,6,421.405,,CALL,900,1201.59,252843,12/17/2027,MAGENTA,0,511,F,STOCK,Health Care,F,F,1037874000000,0
7/24/2026,1:26:09 PM,PLTR,SWEEP,345,6.1,A,PUT,116,123.46,210450,8/28/2026,MAGENTA,0,35,F,STOCK,Information Technology,T,T,286478000000,83
7/24/2026,1:27:49 PM,LLY,ML/,4,142.54,,CALL,1080,1200.655,57016,8/28/2026,MAGENTA,0,35,F,STOCK,Health Care,F,T,1037874000000,2
7/24/2026,1:28:25 PM,LRCX,SWEEP,24,11.5,,CALL,332.5,311.53,27600,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,512158000000,23
7/24/2026,1:29:45 PM,HOOD,BLOCK,100,3.35,,CALL,101,96.11,33500,7/31/2026,MAGENTA,0,7,F,STOCK,Financials,T,T,95192000000,235
7/24/2026,1:32:43 PM,PLTR,BLOCK,16,54.3,,CALL,75,123.3,86880,3/19/2027,MAGENTA,0,238,F,STOCK,Information Technology,T,F,286478000000,71
7/24/2026,1:33:49 PM,LRCX,BLOCK,24,11.55,,CALL,332.5,312.58,27720,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,512158000000,23
7/24/2026,1:36:19 PM,LLY,ML/,10,77.963,,CALL,1125,1199.27,77963,7/31/2026,MAGENTA,0,7,F,STOCK,Health Care,T,T,1037874000000,16
7/24/2026,1:39:14 PM,ASML,ML/,1,723,,CALL,1680,1779.81,72300,12/15/2028,MAGENTA,0,875,F,STOCK,Information Technology,F,F,758742000000,1
7/24/2026,1:41:11 PM,CRWV,ML/,400,26.25,,PUT,67.5,74.44,1050000,6/16/2028,MAGENTA,0,693,F,STOCK,Information Technology,T,F,49810000000,2
7/24/2026,1:41:11 PM,CRWV,ML/,400,19.2,,PUT,67.5,74.44,768000,6/17/2027,MAGENTA,0,328,F,STOCK,Information Technology,T,T,49810000000,11
7/24/2026,1:42:46 PM,CRWV,ML/,200,26.25,,PUT,67.5,74.27,525000,6/16/2028,MAGENTA,0,693,F,STOCK,Information Technology,T,F,49810000000,2
7/24/2026,1:42:46 PM,CRWV,ML/,200,19.2,,PUT,67.5,74.27,384000,6/17/2027,MAGENTA,0,328,F,STOCK,Information Technology,T,T,49810000000,11
7/24/2026,1:44:37 PM,HOOD,ML/,300,3.0967,,CALL,101,95.25,92900,7/31/2026,MAGENTA,0,7,F,STOCK,Financials,T,T,95192000000,235
7/24/2026,1:44:37 PM,HOOD,ML/,300,4.58,,CALL,97,95.25,137400,7/31/2026,MAGENTA,0,7,F,STOCK,Financials,T,T,95192000000,217
7/24/2026,1:45:45 PM,LLY,ML/,6,57.9433,,PUT,1190,1198,34766,8/28/2026,MAGENTA,0,35,F,STOCK,Health Care,T,T,1037874000000,12
7/24/2026,1:45:45 PM,LLY,SWEEP,423,54.3955,,PUT,1180,1198,2300928,8/28/2026,MAGENTA,0,35,F,STOCK,Health Care,T,T,1037874000000,35
7/24/2026,1:46:47 PM,WDC,BLOCK,2000,0.8,,PUT,365,528.4,160000,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,252521000000,21
7/24/2026,1:48:23 PM,CRWV,ML/,250,3.8299,,CALL,75,74.3,95748,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,49810000000,463
7/24/2026,1:50:45 PM,LLY,ML/,5,55.15,,PUT,1180,1196.88,27575,8/28/2026,MAGENTA,0,35,F,STOCK,Health Care,T,T,1037874000000,35
7/24/2026,1:50:50 PM,LLY,BLOCK,6,54.97,,PUT,1180,1195.245,32982,8/28/2026,MAGENTA,0,35,F,STOCK,Health Care,T,T,1037874000000,35
7/24/2026,1:51:05 PM,LLY,ML/,7,53.22,,PUT,1185,1195.245,37254,8/21/2026,MAGENTA,0,28,F,STOCK,Health Care,T,F,1037874000000,14
7/24/2026,1:51:05 PM,LLY,ML/,7,57.72,,PUT,1185,1195.245,40404,8/28/2026,MAGENTA,0,35,F,STOCK,Health Care,T,T,1037874000000,7
7/24/2026,1:54:28 PM,CRWV,SWEEP,28,107.2643,,PUT,170,74.469,300340,12/15/2028,MAGENTA,0,875,F,STOCK,Information Technology,F,F,49810000000,0
7/24/2026,1:58:37 PM,PLTR,SWEEP,434,4.2998,,CALL,140,123.75,186610,8/28/2026,MAGENTA,0,35,F,STOCK,Information Technology,T,T,286478000000,252
7/24/2026,2:00:02 PM,CRWV,ML/,47,10.69,,PUT,82,74.14,50243,8/7/2026,MAGENTA,0,14,F,STOCK,Information Technology,T,T,49810000000,42
7/24/2026,2:00:02 PM,CRWV,ML/,47,9.19,,PUT,82,74.14,43193,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,49810000000,118
7/24/2026,2:00:29 PM,ASML,ML/,12,69.52,,PUT,1660,1777.645,83424,8/28/2026,MAGENTA,0,35,F,STOCK,Information Technology,F,T,758742000000,6
7/24/2026,2:02:53 PM,LLY,SWEEP,17,23.2235,,CALL,1192.5,1195.755,39480,7/31/2026,MAGENTA,0,7,F,STOCK,Health Care,F,T,1037874000000,11
7/24/2026,2:06:11 PM,CRWV,ML/,200,0.68,,PUT,63,73.89,13600,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,49810000000,223
7/24/2026,2:11:04 PM,LRCX,ML/,50,18.9358,,PUT,310,310.3,94679,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,512158000000,276
7/24/2026,2:11:45 PM,WDC,BLOCK,10,31.5,,CALL,527.5,527.7,31500,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,252521000000,12
7/24/2026,2:12:39 PM,ASML,SWEEP,7,86.2,,CALL,1795,1773.05,60340,8/14/2026,MAGENTA,0,21,F,STOCK,Information Technology,T,T,758742000000,3
7/24/2026,2:15:49 PM,CRWV,ML/,144,3.45,,CALL,75,73.63,49680,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,49810000000,463
7/24/2026,2:16:00 PM,CRWV,BLOCK,100,3.478,,CALL,75,73.63,34780,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,49810000000,463
7/24/2026,2:17:17 PM,LRCX,SWEEP,358,5.7473,,PUT,255,308.82,205754,8/7/2026,MAGENTA,0,14,F,STOCK,Information Technology,T,T,512158000000,53
7/24/2026,2:17:55 PM,ASML,BLOCK,5,80.208,,PUT,1810,1772.01,40104,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,758742000000,4
7/24/2026,2:19:09 PM,ASML,ML/,6,54.12,,PUT,1760,1769.345,32472,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,758742000000,18
7/24/2026,2:19:14 PM,ASML,BLOCK,5,82,A,PUT,1810,1769.345,41000,7/31/2026,MAGENTA,0,7,F,STOCK,Information Technology,T,T,758742000000,4
7/24/2026,2:20:55 PM,CRWV,ML/,70,3.45,,CALL,94,73.62,24150,8/28/2026,MAGENTA,0,35,F,STOCK,Information Technology,F,T,49810000000,44
7/24/2026,2:21:00 PM,WDC,ML/,20,37.43,,CALL,625,523.04,74860,9/4/2026,MAGENTA,0,42,F,STOCK,Information Technology,F,T,252521000000,2
7/24/2026,2:21:00 PM,WDC,ML/,10,62.38,,CALL,550,523.04,62380,9/4/2026,MAGENTA,0,42,F,STOCK,Information Technology,F,T,252521000000,1
7/24/2026,2:22:50 PM,PLTR,SWEEP,500,7.45,,CALL,130,123.74,372500,8/28/2026,MAGENTA,0,35,F,STOCK,Information Technology,T,T,286478000000,230
7/24/2026,2:24:32 PM,WDC,ML/,4,220.3675,,CALL,340,522.59,88147,11/20/2026,MAGENTA,0,119,F,STOCK,Information Technology,T,F,252521000000,1
7/24/2026,2:26:54 PM,WDC,SWEEP,93,35.7967,,PUT,472.5,521.55,332909,8/21/2026,MAGENTA,0,28,F,STOCK,Information Technology,F,F,252521000000,8
7/24/2026,2:26:54 PM,WDC,SWEEP,98,36.9429,,PUT,475,521.55,362040,8/21/2026,MAGENTA,0,28,F,STOCK,Information Technology,F,F,252521000000,5
